"state","month","yrmo","avgt"
"Tennessee"," September","201409",70.7
"Tennessee"," September","201509",70.9
"Tennessee"," September","201609",74.1
"Tennessee"," October","200110",56.5
"Tennessee"," October","200210",60.9
"Tennessee"," October","200310",58.5
"Tennessee"," October","200410",62.8
"Tennessee"," October","200510",59.3
"Tennessee"," October","200610",56.1
"Tennessee"," October","200710",63.2
"Tennessee"," October","200810",57.9
"Tennessee"," October","200910",56.3
"Tennessee"," October","201010",59.2
"Tennessee"," October","201110",56.8
"Tennessee"," October","201210",56.7
"Tennessee"," October","201310",59.5
"Tennessee"," October","201410",60.2
"Tennessee"," October","201510",59.7
"Tennessee"," October","201610",64.5
"Tennessee"," November","200111",53
"Tennessee"," November","200211",45.3
"Tennessee"," November","200311",52.8
"Tennessee"," November","200411",53
"Tennessee"," November","200511",50.4
"Tennessee"," November","200611",48.4
"Tennessee"," November","200711",48.2
"Tennessee"," November","200811",45.2
"Tennessee"," November","200911",50.5
"Tennessee"," November","201011",49.8
"Tennessee"," November","201111",51
"Tennessee"," November","201211",45.8
"Tennessee"," November","201311",44.8
"Tennessee"," November","201411",42.4
"Tennessee"," November","201511",53.5
"Tennessee"," November","201611",52.7
"Tennessee"," December","200112",44.4
"Tennessee"," December","200212",39.5
"Tennessee"," December","200312",38.9
"Tennessee"," December","200412",38.7
"Tennessee"," December","200512",36.4
"Tennessee"," December","200612",43.3
"Tennessee"," December","200712",44.5
"Tennessee"," December","200812",40.4
"Tennessee"," December","200912",37.9
"Tennessee"," December","201012",32.7
"Tennessee"," December","201112",42.8
"Tennessee"," December","201212",45.6
"Tennessee"," December","201312",40.4
"Tennessee"," December","201412",42.8
"Tennessee"," December","201512",51.3
"Tennessee"," December","201612",40.9
"Texas"," January","200101",43.9
"Texas"," January","200201",48.7
"Texas"," January","200301",46.2
"Texas"," January","200401",48.9
"Texas"," January","200501",50.7
"Texas"," January","200601",52.9
"Texas"," January","200701",42.5
"Texas"," January","200801",46.1
"Texas"," January","200901",47.9
"Texas"," January","201001",44.4
"Texas"," January","201101",45
"Texas"," January","201201",50.5
"Texas"," January","201301",47.9
"Texas"," January","201401",44.5
"Texas"," January","201501",44
"Texas"," January","201601",46.4
"Texas"," February","200102",51.9
"Texas"," February","200202",47.1
"Texas"," February","200302",48.3
"Texas"," February","200402",47.4
"Texas"," February","200502",51.9
"Texas"," February","200602",50.3
"Texas"," February","200702",49.4
"Texas"," February","200802",53.2
"Texas"," February","200902",55.5
"Texas"," February","201002",44
"Texas"," February","201102",48.7
"Texas"," February","201202",51.8
"Texas"," February","201302",51.7
"Texas"," February","201402",48.4
"Texas"," February","201502",48.2
"Texas"," February","201602",54.4
"Texas"," March","200103",53.3
"Texas"," March","200203",55.4
"Texas"," March","200303",57.2
"Texas"," March","200403",61.8
"Texas"," March","200503",56.5
"Texas"," March","200603",61.1
"Texas"," March","200703",61.9
"Texas"," March","200803",58.4
"Texas"," March","200903",59.5
"Texas"," March","201003",54.8
"Texas"," March","201103",61.8
"Texas"," March","201203",63.2
"Texas"," March","201303",57.3
"Texas"," March","201403",54.8
"Texas"," March","201503",56.2
"Texas"," March","201603",61.2
"Texas"," April","200104",67.8
"Texas"," April","200204",69.1
"Texas"," April","200304",66.6
"Texas"," April","200404",64.3
"Texas"," April","200504",64.3
"Texas"," April","200604",70.7
"Texas"," April","200704",61.7
"Texas"," April","200804",65.3
"Texas"," April","200904",64.9
"Texas"," April","201004",65.1
"Texas"," April","201104",70.3
"Texas"," April","201204",70.3
"Texas"," April","201304",63
"Texas"," April","201404",65.4
"Texas"," April","201504",66.6
"Texas"," April","201604",66
"Texas"," May","200105",74.1
"Texas"," May","200205",74
"Texas"," May","200305",75.8
"Texas"," May","200405",73.7
"Texas"," May","200505",71.8
"Texas"," May","200605",75.7
"Texas"," May","200705",71.4
"Texas"," May","200805",74.3
"Texas"," May","200905",73.6
"Texas"," May","201005",73.8
"Texas"," May","201105",74.1
"Texas"," May","201205",75.5
"Texas"," May","201305",72.5
"Texas"," May","201405",72.1
"Texas"," May","201505",71.6
"Texas"," May","201605",71.6
"Texas"," June","200106",80.9
"Texas"," June","200206",80.6
"Texas"," June","200306",78.5
"Texas"," June","200406",78.7
"Texas"," June","200506",80.5
"Texas"," June","200606",80.8
"Texas"," June","200706",77.9
"Texas"," June","200806",82.9
"Texas"," June","200906",81.7
"Texas"," June","201006",82.7
"Texas"," June","201106",85.2
"Texas"," June","201206",82.4
"Texas"," June","201306",81.8
"Texas"," June","201406",80.6
"Texas"," June","201506",79.3
"Texas"," June","201606",80.1
"Texas"," July","200107",85.1
"Texas"," July","200207",80.9
"Texas"," July","200307",82.1
"Texas"," July","200407",80.7
"Texas"," July","200507",82.5
"Texas"," July","200607",83.4
"Texas"," July","200707",79
"Texas"," July","200807",81.7
"Texas"," July","200907",84.1
"Texas"," July","201007",81.4
"Texas"," July","201107",87
"Texas"," July","201207",83.4
"Texas"," July","201307",81.3
"Texas"," July","201407",81.7
"Texas"," July","201507",83.2
"Texas"," July","201607",85.4
"Texas"," August","200108",82.8
"Texas"," August","200208",82.8
"Texas"," August","200308",82.9
"Texas"," August","200408",79.3
"Texas"," August","200508",81.3
"Texas"," August","200608",83.6
"Texas"," August","200708",81.8
"Texas"," August","200808",80.8
"Texas"," August","200908",83.3
"Texas"," August","201008",84.4
"Texas"," August","201108",88.2
"Texas"," August","201208",83.7
"Texas"," August","201308",83.3
"Texas"," August","201408",82.6
"Texas"," August","201508",83.3
"Texas"," August","201608",81.5
"Texas"," September","200109",74.9
"Texas"," September","200209",76.1
"Texas"," September","200309",73.9
"Texas"," September","200409",75.2
"Texas"," September","200509",79.9
"Texas"," September","200609",74.1
"Texas"," September","200709",77.1
"Texas"," September","200809",73.3
"Texas"," September","200909",74.1
"Texas"," September","201009",77.7
"Texas"," September","201109",77.9
"Texas"," September","201209",76.6
"Texas"," September","201309",78.2
"Texas"," September","201409",76.4
"Texas"," September","201509",79.3
"Texas"," September","201609",77.6
"Texas"," October","200110",65.4
"Texas"," October","200210",64.9
"Texas"," October","200310",67.4
"Texas"," October","200410",69.7
"Texas"," October","200510",66.5
"Texas"," October","200610",66.8
"Texas"," October","200710",68.6
"Texas"," October","200810",65.4
"Texas"," October","200910",64.2
"Texas"," October","201010",67.2
"Texas"," October","201110",66.9
"Texas"," October","201210",65.9
"Texas"," October","201310",66.7
"Texas"," October","201410",69.6
"Texas"," October","201510",69.2
"Texas"," October","201610",70.8
"Texas"," November","200111",58.9
"Texas"," November","200211",53
"Texas"," November","200311",58
"Texas"," November","200411",55.7
"Texas"," November","200511",58.7
"Texas"," November","200611",57.9
"Texas"," November","200711",57.6
"Texas"," November","200811",56.8
"Texas"," November","200911",57.3
"Texas"," November","201011",56.6
"Texas"," November","201111",56.9
"Texas"," November","201211",59
"Texas"," November","201311",52.9
"Texas"," November","201411",51.5
"Texas"," November","201511",57.3
"Texas"," November","201611",61
"Texas"," December","200112",49.4
"Texas"," December","200212",47.8
"Texas"," December","200312",49.1
"Texas"," December","200412",47.6
"Texas"," December","200512",47.3
"Texas"," December","200612",48.2
"Texas"," December","200712",49.2
"Texas"," December","200812",48.2
"Texas"," December","200912",43.1
"Texas"," December","201012",49.2
"Texas"," December","201112",46.1
"Texas"," December","201212",51.1
"Texas"," December","201312",44.9
"Texas"," December","201412",50.7
"Texas"," December","201512",51.5
"Texas"," December","201612",49.6
"Utah"," January","200101",26.3
"Utah"," January","200201",26.1
"Utah"," January","200301",35.2
"Utah"," January","200401",24.2
"Utah"," January","200501",32.6
"Utah"," January","200601",29.9
"Utah"," January","200701",22.4
"Utah"," January","200801",22.8
"Utah"," January","200901",29.5
"Utah"," January","201001",27
"Utah"," January","201101",25.4
"Utah"," January","201201",31
"Utah"," January","201301",19.7
"Utah"," January","201401",30.4
"Utah"," January","201501",32.1
"Utah"," January","201601",26.7
"Utah"," February","200102",31.7
"Utah"," February","200202",29
"Utah"," February","200302",31
"Utah"," February","200402",27.8
"Utah"," February","200502",33.5
"Utah"," February","200602",31.5
"Utah"," February","200702",34.3
"Utah"," February","200802",30.5
"Utah"," February","200902",33.1
"Utah"," February","201002",29.9
"Utah"," February","201102",28.6
"Utah"," February","201202",31.7
"Utah"," February","201302",27.6
"Utah"," February","201402",35.7
"Utah"," February","201502",38.9
"Utah"," February","201602",33.7
"Utah"," March","200103",41.4
"Utah"," March","200203",36.1
"Utah"," March","200303",40.3
"Utah"," March","200403",45.6
"Utah"," March","200503",39
"Utah"," March","200603",36.3
"Utah"," March","200703",43.1
"Utah"," March","200803",37.2
"Utah"," March","200903",39.3
"Utah"," March","201003",38
"Utah"," March","201103",39.4
"Utah"," March","201203",42.6
"Utah"," March","201303",41.1
"Utah"," March","201403",41
"Utah"," March","201503",44.9
"Utah"," March","201603",42.1
"Utah"," April","200104",47
"Utah"," April","200204",49.7
"Utah"," April","200304",45.8
"Utah"," April","200404",48
"Utah"," April","200504",45.9
"Utah"," April","200604",48.4
"Utah"," April","200704",48.3
"Utah"," April","200804",43.1
"Utah"," April","200904",45.3
"Utah"," April","201004",44.7
"Utah"," April","201104",43.5
"Utah"," April","201204",49.6
"Utah"," April","201304",45
"Utah"," April","201404",46.7
"Utah"," April","201504",47.1
"Utah"," April","201604",47.8
"Utah"," May","200105",59.3
"Utah"," May","200205",56.3
"Utah"," May","200305",57.4
"Utah"," May","200405",57
"Utah"," May","200505",56
"Utah"," May","200605",58.9
"Utah"," May","200705",57.7
"Utah"," May","200805",52.8
"Utah"," May","200905",58.7
"Utah"," May","201005",50.2
"Utah"," May","201105",50.8
"Utah"," May","201205",58
"Utah"," May","201305",56
"Utah"," May","201405",56.5
"Utah"," May","201505",53.8
"Utah"," May","201605",54.4
"Utah"," June","200106",67.1
"Utah"," June","200206",68.7
"Utah"," June","200306",66
"Utah"," June","200406",66.1
"Utah"," June","200506",61.8
"Utah"," June","200606",68.8
"Utah"," June","200706",68.2
"Utah"," June","200806",65
"Utah"," June","200906",62
"Utah"," June","201006",65.4
"Utah"," June","201106",63.3
"Utah"," June","201206",68.7
"Utah"," June","201306",69.2
"Utah"," June","201406",66
"Utah"," June","201506",70
"Utah"," June","201606",70.9
"Utah"," July","200107",72.9
"Utah"," July","200207",76.2
"Utah"," July","200307",77.2
"Utah"," July","200407",72.2
"Utah"," July","200507",74.8
"Utah"," July","200607",75
"Utah"," July","200707",76.2
"Utah"," July","200807",74.1
"Utah"," July","200907",73.2
"Utah"," July","201007",73.1
"Utah"," July","201107",71.8
"Utah"," July","201207",73.2
"Utah"," July","201307",74.6
"Utah"," July","201407",74.6
"Utah"," July","201507",70.1
"Utah"," July","201607",73.7
"Utah"," August","200108",72.4
"Utah"," August","200208",70.7
"Utah"," August","200308",72.7
"Utah"," August","200408",68.6
"Utah"," August","200508",69
"Utah"," August","200608",69.7
"Utah"," August","200708",72.8
"Utah"," August","200808",71.7
"Utah"," August","200908",69.7
"Utah"," August","201008",69.3
"Utah"," August","201108",72.5
"Utah"," August","201208",73
"Utah"," August","201308",71
"Utah"," August","201408",67.7
"Utah"," August","201508",71
"Utah"," August","201608",70.2
"Utah"," September","200109",65.2
"Utah"," September","200209",61.1
"Utah"," September","200309",62.2
"Utah"," September","200409",60.2
"Utah"," September","200509",60.8
"Utah"," September","200609",58.1
"Utah"," September","200709",61.7
"Utah"," September","200809",61.9
"Utah"," September","200909",64.3
"Utah"," September","201009",63.8
"Utah"," September","201109",63.2
"Utah"," September","201209",63.6
"Utah"," September","201309",61.4
"Utah"," September","201409",64.2
"Utah"," September","201509",65.5
"Utah"," September","201609",61.2
"Utah"," October","200110",52.2
"Utah"," October","200210",47
"Utah"," October","200310",55
"Utah"," October","200410",48.9
"Utah"," October","200510",50.4
"Utah"," October","200610",47.3
"Utah"," October","200710",48.9
"Utah"," October","200810",50.4
"Utah"," October","200910",45.7
"Utah"," October","201010",51.1
"Utah"," October","201110",50.1
"Utah"," October","201210",50.9
"Utah"," October","201310",46.4
"Utah"," October","201410",53.1
"Utah"," October","201510",54.4
"Utah"," October","201610",53.2
"Utah"," November","200111",39.3
"Utah"," November","200211",35.9
"Utah"," November","200311",34.1
"Utah"," November","200411",35.7
"Utah"," November","200511",39
"Utah"," November","200611",38.2
"Utah"," November","200711",40.6
"Utah"," November","200811",40.9
"Utah"," November","200911",39
"Utah"," November","201011",34.8
"Utah"," November","201111",36.1
"Utah"," November","201211",41.2
"Utah"," November","201311",38
"Utah"," November","201411",37.7
"Utah"," November","201511",34.5
"Utah"," November","201611",41.7
"Utah"," December","200112",25
"Utah"," December","200212",29.3
"Utah"," December","200312",30.3
"Utah"," December","200412",30.1
"Utah"," December","200512",29.2
"Utah"," December","200612",27.9
"Utah"," December","200712",24.6
"Utah"," December","200812",27
"Utah"," December","200912",21.6
"Utah"," December","201012",32.5
"Utah"," December","201112",26.8
"Utah"," December","201212",27.8
"Utah"," December","201312",23.1
"Utah"," December","201412",31.7
"Utah"," December","201512",26.6
"Utah"," December","201612",27.4
"Vermont"," January","200101",17.8
"Vermont"," January","200201",25.3
"Vermont"," January","200301",9.5
"Vermont"," January","200401",7.2
"Vermont"," January","200501",13.9
"Vermont"," January","200601",26
"Vermont"," January","200701",19.5
"Vermont"," January","200801",21.5
"Vermont"," January","200901",10.9
"Vermont"," January","201001",20.1
"Vermont"," January","201101",15.7
"Vermont"," January","201201",21.4
"Vermont"," January","201301",18.6
"Vermont"," January","201401",14.6
"Vermont"," January","201501",12.2
"Vermont"," January","201601",20.9
"Vermont"," February","200102",19.5
"Vermont"," February","200202",24
"Vermont"," February","200302",14.3
"Vermont"," February","200402",17.5
"Vermont"," February","200502",21.1
"Vermont"," February","200602",21.3
"Vermont"," February","200702",12.8
"Vermont"," February","200802",20.5
"Vermont"," February","200902",20.6
"Vermont"," February","201002",23.5
"Vermont"," February","201102",17.6
"Vermont"," February","201202",25.6
"Vermont"," February","201302",21.5
"Vermont"," February","201402",16.6
"Vermont"," February","201502",5.3
"Vermont"," February","201602",23.9
"Vermont"," March","200103",25.3
"Vermont"," March","200203",29.7
"Vermont"," March","200303",27.8
"Vermont"," March","200403",31.6
"Vermont"," March","200503",25.1
"Vermont"," March","200603",28.9
"Vermont"," March","200703",25.8
"Vermont"," March","200803",25.8
"Vermont"," March","200903",29.6
"Vermont"," March","201003",35.9
"Vermont"," March","201103",27.5
"Vermont"," March","201203",38.7
"Vermont"," March","201303",29.5
"Vermont"," March","201403",18.6
"Vermont"," March","201503",22.3
"Vermont"," March","201603",33.5
"Vermont"," April","200104",39.9
"Vermont"," April","200204",43.4
"Vermont"," April","200304",38.1
"Vermont"," April","200404",41.4
"Vermont"," April","200504",43.4
"Vermont"," April","200604",43
"Vermont"," April","200704",38.7
"Vermont"," April","200804",44.8
"Vermont"," April","200904",43.3
"Vermont"," April","201004",46.2
"Vermont"," April","201104",41.7
"Vermont"," April","201204",42.7
"Vermont"," April","201304",40.8
"Vermont"," April","201404",40.5
"Vermont"," April","201504",39.5
"Vermont"," April","201604",38.2
"Vermont"," May","200105",54.8
"Vermont"," May","200205",49.4
"Vermont"," May","200305",51.9
"Vermont"," May","200405",54.9
"Vermont"," May","200505",48.7
"Vermont"," May","200605",54.2
"Vermont"," May","200705",53.3
"Vermont"," May","200805",50
"Vermont"," May","200905",52.5
"Vermont"," May","201005",56.1
"Vermont"," May","201105",56.2
"Vermont"," May","201205",57.5
"Vermont"," May","201305",55.1
"Vermont"," May","201405",53.6
"Vermont"," May","201505",58.6
"Vermont"," May","201605",54
"Vermont"," June","200106",63.2
"Vermont"," June","200206",60.6
"Vermont"," June","200306",61.7
"Vermont"," June","200406",59.4
"Vermont"," June","200506",66.5
"Vermont"," June","200606",62.9
"Vermont"," June","200706",62.9
"Vermont"," June","200806",63.7
"Vermont"," June","200906",60.3
"Vermont"," June","201006",61.8
"Vermont"," June","201106",62
"Vermont"," June","201206",62.2
"Vermont"," June","201306",62
"Vermont"," June","201406",62.6
"Vermont"," June","201506",59.8
"Vermont"," June","201606",62
"Vermont"," July","200107",63.6
"Vermont"," July","200207",66.5
"Vermont"," July","200307",66.5
"Vermont"," July","200407",65.7
"Vermont"," July","200507",68.6
"Vermont"," July","200607",69.2
"Vermont"," July","200707",64.6
"Vermont"," July","200807",67
"Vermont"," July","200907",64
"Vermont"," July","201007",69.4
"Vermont"," July","201107",68.5
"Vermont"," July","201207",68
"Vermont"," July","201307",69.7
"Vermont"," July","201407",66.5
"Vermont"," July","201507",66.2
"Vermont"," July","201607",67.3
"Vermont"," August","200108",67.9
"Vermont"," August","200208",66.8
"Vermont"," August","200308",67.3
"Vermont"," August","200408",64.5
"Vermont"," August","200508",67
"Vermont"," August","200608",63.4
"Vermont"," August","200708",64.6
"Vermont"," August","200808",63.1
"Vermont"," August","200908",66.2
"Vermont"," August","201008",65.4
"Vermont"," August","201108",65.8
"Vermont"," August","201208",67.1
"Vermont"," August","201308",64.1
"Vermont"," August","201408",63.3
"Vermont"," August","201508",66.6
"Vermont"," August","201608",67.5
"Vermont"," September","200109",57.4
"Vermont"," September","200209",60.4
"Vermont"," September","200309",58.4
"Vermont"," September","200409",58.3
"Vermont"," September","200509",60.6
"Vermont"," September","200609",56.4
"Vermont"," September","200709",58.8
"Vermont"," September","200809",58.5
"Vermont"," September","200909",55.8
"Vermont"," September","201009",59.2
"Vermont"," September","201109",60.8
"Vermont"," September","201209",57.2
"Vermont"," September","201309",56.5
"Vermont"," September","201409",57.5
"Vermont"," September","201509",62.4
"Vermont"," September","201609",59.9
"Vermont"," October","200110",47.8
"Vermont"," October","200210",42.9
"Vermont"," October","200310",44.1
"Vermont"," October","200410",45.5
"Vermont"," October","200510",47.8
"Vermont"," October","200610",44.4
"Vermont"," October","200710",51.1
"Vermont"," October","200810",44.1
"Vermont"," October","200910",42.9
"Vermont"," October","201010",45.3
"Vermont"," October","201110",47.7
"Vermont"," October","201210",49.3
"Vermont"," October","201310",47.8
"Vermont"," October","201410",49.3
"Vermont"," October","201510",44.3
"Vermont"," October","201610",47.7
"Vermont"," November","200111",38.5
"Vermont"," November","200211",32.3
"Vermont"," November","200311",36.5
"Vermont"," November","200411",34.8
"Vermont"," November","200511",37
"Vermont"," November","200611",40.5
"Vermont"," November","200711",32.5
"Vermont"," November","200811",34.7
"Vermont"," November","200911",39.4
"Vermont"," November","201011",35
"Vermont"," November","201111",40.2
"Vermont"," November","201211",33.1
"Vermont"," November","201311",31.8
"Vermont"," November","201411",33.3
"Vermont"," November","201511",39.2
"Vermont"," November","201611",36.8
"Vermont"," December","200112",29.8
"Vermont"," December","200212",21.6
"Vermont"," December","200312",21.8
"Vermont"," December","200412",21.4
"Vermont"," December","200512",21.3
"Vermont"," December","200612",30.5
"Vermont"," December","200712",21.5
"Vermont"," December","200812",22.9
"Vermont"," December","200912",21.9
"Vermont"," December","201012",20.8
"Vermont"," December","201112",27.9
"Vermont"," December","201212",27.4
"Vermont"," December","201312",21.4
"Vermont"," December","201412",27
"Vermont"," December","201512",35.1
"Vermont"," December","201612",23.9
"Virginia"," January","200101",34.3
"Virginia"," January","200201",39.3
"Virginia"," January","200301",31.1
"Virginia"," January","200401",32.1
"Virginia"," January","200501",37.7
"Virginia"," January","200601",42.4
"Virginia"," January","200701",39.9
"Virginia"," January","200801",36
"Virginia"," January","200901",32.6
"Virginia"," January","201001",32.7
"Virginia"," January","201101",32.1
"Virginia"," January","201201",38.9
"Virginia"," January","201301",38.5
"Virginia"," January","201401",29.4
"Virginia"," January","201501",33.8
"Virginia"," January","201601",33.1
"Virginia"," February","200102",41.2
"Virginia"," February","200202",40.5
"Virginia"," February","200302",34.8
"Virginia"," February","200402",36.3
"Virginia"," February","200502",39.4
"Virginia"," February","200602",37.4
"Virginia"," February","200702",31.9
"Virginia"," February","200802",40.3
"Virginia"," February","200902",38.9
"Virginia"," February","201002",31.9
"Virginia"," February","201102",40.9
"Virginia"," February","201202",41.9
"Virginia"," February","201302",36.8
"Virginia"," February","201402",37
"Virginia"," February","201502",28.9
"Virginia"," February","201602",38.5
"Virginia"," March","200103",42
"Virginia"," March","200203",46.3
"Virginia"," March","200303",48
"Virginia"," March","200403",47.8
"Virginia"," March","200503",41.9
"Virginia"," March","200603",46.1
"Virginia"," March","200703",49.2
"Virginia"," March","200803",46.8
"Virginia"," March","200903",45.1
"Virginia"," March","201003",47.4
"Virginia"," March","201103",46
"Virginia"," March","201203",55.2
"Virginia"," March","201303",40.1
"Virginia"," March","201403",40.7
"Virginia"," March","201503",44.2
"Virginia"," March","201603",51.8
"Virginia"," April","200104",56.6
"Virginia"," April","200204",57.7
"Virginia"," April","200304",54.7
"Virginia"," April","200404",55.4
"Virginia"," April","200504",55
"Virginia"," April","200604",58
"Virginia"," April","200704",53.4
"Virginia"," April","200804",55.9
"Virginia"," April","200904",55.4
"Virginia"," April","201004",58.6
"Virginia"," April","201104",58.2
"Virginia"," April","201204",55.6
"Virginia"," April","201304",56
"Virginia"," April","201404",55
"Virginia"," April","201504",55.9
"Virginia"," April","201604",55.2
"Virginia"," May","200105",63
"Virginia"," May","200205",62
"Virginia"," May","200305",61.7
"Virginia"," May","200405",68.9
"Virginia"," May","200505",59.8
"Virginia"," May","200605",61.1
"Virginia"," May","200705",64.4
"Virginia"," May","200805",61.3
"Virginia"," May","200905",64.1
"Virginia"," May","201005",66.2
"Virginia"," May","201105",64.9
"Virginia"," May","201205",67.3
"Virginia"," May","201305",62.5
"Virginia"," May","201405",65.2
"Virginia"," May","201505",67.1
"Virginia"," May","201605",61.9
"Virginia"," June","200106",71.5
"Virginia"," June","200206",72.9
"Virginia"," June","200306",68.9
"Virginia"," June","200406",70.8
"Virginia"," June","200506",71.8
"Virginia"," June","200606",70.7
"Virginia"," June","200706",71.9
"Virginia"," June","200806",74
"Virginia"," June","200906",71.7
"Virginia"," June","201006",76
"Virginia"," June","201106",73.4
"Virginia"," June","201206",70.2
"Virginia"," June","201306",72.2
"Virginia"," June","201406",72.5
"Virginia"," June","201506",73.7
"Virginia"," June","201606",71.9
"Virginia"," July","200107",71.9
"Virginia"," July","200207",76.6
"Virginia"," July","200307",74.5
"Virginia"," July","200407",74.6
"Virginia"," July","200507",77.1
"Virginia"," July","200607",75.9
"Virginia"," July","200707",73.8
"Virginia"," July","200807",74.6
"Virginia"," July","200907",71.9
"Virginia"," July","201007",77.9
"Virginia"," July","201107",77.9
"Virginia"," July","201207",78.7
"Virginia"," July","201307",75.6
"Virginia"," July","201407",73.4
"Virginia"," July","201507",75.3
"Virginia"," July","201607",77.4
"Virginia"," August","200108",75
"Virginia"," August","200208",75.8
"Virginia"," August","200308",75.5
"Virginia"," August","200408",71.8
"Virginia"," August","200508",76.3
"Virginia"," August","200608",76.5
"Virginia"," August","200708",77.5
"Virginia"," August","200808",72.3
"Virginia"," August","200908",75.2
"Virginia"," August","201008",76.1
"Virginia"," August","201108",74.9
"Virginia"," August","201208",74
"Virginia"," August","201308",71.8
"Virginia"," August","201408",71.3
"Virginia"," August","201508",73.2
"Virginia"," August","201608",77.1
"Virginia"," September","200109",64.9
"Virginia"," September","200209",69.4
"Virginia"," September","200309",66.7
"Virginia"," September","200409",67.8
"Virginia"," September","200509",70.4
"Virginia"," September","200609",64.8
"Virginia"," September","200709",69.4
"Virginia"," September","200809",68.2
"Virginia"," September","200909",66.6
"Virginia"," September","201009",70
"Virginia"," September","201109",68.2
"Virginia"," September","201209",66.9
"Virginia"," September","201309",66.3
"Virginia"," September","201409",68.1
"Virginia"," September","201509",69.3
"Virginia"," September","201609",72
"Virginia"," October","200110",55.2
"Virginia"," October","200210",57.5
"Virginia"," October","200310",55.2
"Virginia"," October","200410",57.3
"Virginia"," October","200510",58.2
"Virginia"," October","200610",54.2
"Virginia"," October","200710",62.5
"Virginia"," October","200810",54.8
"Virginia"," October","200910",55.3
"Virginia"," October","201010",58
"Virginia"," October","201110",55.5
"Virginia"," October","201210",56.4
"Virginia"," October","201310",57.6
"Virginia"," October","201410",57.9
"Virginia"," October","201510",56.3
"Virginia"," October","201610",59.8
"Virginia"," November","200111",51.2
"Virginia"," November","200211",44.9
"Virginia"," November","200311",51.5
"Virginia"," November","200411",49.5
"Virginia"," November","200511",48.7
"Virginia"," November","200611",48.7
"Virginia"," November","200711",46.2
"Virginia"," November","200811",44.1
"Virginia"," November","200911",49.5
"Virginia"," November","201011",46.3
"Virginia"," November","201111",49.4
"Virginia"," November","201211",42.7
"Virginia"," November","201311",43.7
"Virginia"," November","201411",42.1
"Virginia"," November","201511",51.1
"Virginia"," November","201611",48.4
"Virginia"," December","200112",43.4
"Virginia"," December","200212",36
"Virginia"," December","200312",36.8
"Virginia"," December","200412",38.3
"Virginia"," December","200512",35.1
"Virginia"," December","200612",43.1
"Virginia"," December","200712",41.5
"Virginia"," December","200812",40.2
"Virginia"," December","200912",35.7
"Virginia"," December","201012",30.1
"Virginia"," December","201112",42.5
"Virginia"," December","201212",42.9
"Virginia"," December","201312",40.3
"Virginia"," December","201412",40.8
"Virginia"," December","201512",49.6
"Virginia"," December","201612",39.1
"Washington"," January","200101",31.8
"Washington"," January","200201",32.9
"Washington"," January","200301",36.1
"Washington"," January","200401",29.8
"Washington"," January","200501",31.5
"Washington"," January","200601",35.9
"Washington"," January","200701",28.6
"Washington"," January","200801",27.4
"Washington"," January","200901",30.1
"Washington"," January","201001",36.3
"Washington"," January","201101",32.1
"Washington"," January","201201",30.7
"Washington"," January","201301",29.1
"Washington"," January","201401",34.1
"Washington"," January","201501",35.1
"Washington"," January","201601",33
"Washington"," February","200102",32.1
"Washington"," February","200202",34.3
"Washington"," February","200302",35.4
"Washington"," February","200402",35.1
"Washington"," February","200502",35.9
"Washington"," February","200602",32.8
"Washington"," February","200702",35.6
"Washington"," February","200802",35.4
"Washington"," February","200902",33.1
"Washington"," February","201002",38.5
"Washington"," February","201102",31.1
"Washington"," February","201202",34.5
"Washington"," February","201302",35.5
"Washington"," February","201402",29.8
"Washington"," February","201502",40.7
"Washington"," February","201602",39.2
"Washington"," March","200103",40.1
"Washington"," March","200203",35.6
"Washington"," March","200303",41
"Washington"," March","200403",42.9
"Washington"," March","200503",42.7
"Washington"," March","200603",38.8
"Washington"," March","200703",41.5
"Washington"," March","200803",37
"Washington"," March","200903",35.3
"Washington"," March","201003",40.9
"Washington"," March","201103",38.4
"Washington"," March","201203",37.6
"Washington"," March","201303",40.2
"Washington"," March","201403",40.1
"Washington"," March","201503",44.8
"Washington"," March","201603",41.8
"Washington"," April","200104",43.5
"Washington"," April","200204",44.7
"Washington"," April","200304",44.6
"Washington"," April","200404",48.6
"Washington"," April","200504",46.3
"Washington"," April","200604",45.7
"Washington"," April","200704",44.9
"Washington"," April","200804",40.8
"Washington"," April","200904",44.1
"Washington"," April","201004",44.6
"Washington"," April","201104",40.2
"Washington"," April","201204",46
"Washington"," April","201304",44.7
"Washington"," April","201404",45.8
"Washington"," April","201504",45.7
"Washington"," April","201604",51.6
"Washington"," May","200105",53.1
"Washington"," May","200205",49.7
"Washington"," May","200305",51.3
"Washington"," May","200405",52.4
"Washington"," May","200505",54.7
"Washington"," May","200605",53
"Washington"," May","200705",52.9
"Washington"," May","200805",53.1
"Washington"," May","200905",52.3
"Washington"," May","201005",48.7
"Washington"," May","201105",48.6
"Washington"," May","201205",50.9
"Washington"," May","201305",53.5
"Washington"," May","201405",54.3
"Washington"," May","201505",56
"Washington"," May","201605",55.1
"Washington"," June","200106",55.6
"Washington"," June","200206",59.5
"Washington"," June","200306",60.9
"Washington"," June","200406",60.4
"Washington"," June","200506",57
"Washington"," June","200606",59.9
"Washington"," June","200706",57.5
"Washington"," June","200806",56.2
"Washington"," June","200906",59.9
"Washington"," June","201006",55.9
"Washington"," June","201106",55.5
"Washington"," June","201206",55
