state,year,mo,month.name,Month,avgt,Region
Illinois,2007,05,May,May 2007,67.6,East.North.Central
Illinois,2008,05,May,May 2008,59,East.North.Central
Illinois,2009,05,May,May 2009,62.8,East.North.Central
Illinois,2010,05,May,May 2010,64.3,East.North.Central
Illinois,2011,05,May,May 2011,62.1,East.North.Central
Illinois,2012,05,May,May 2012,68.1,East.North.Central
Illinois,2013,05,May,May 2013,63.9,East.North.Central
Illinois,2014,05,May,May 2014,63.7,East.North.Central
Illinois,2015,05,May,May 2015,64.9,East.North.Central
Illinois,2016,05,May,May 2016,62,East.North.Central
Illinois,2001,06,June,Jun 2001,69.9,East.North.Central
Illinois,2002,06,June,Jun 2002,73.9,East.North.Central
Illinois,2003,06,June,Jun 2003,67.9,East.North.Central
Illinois,2004,06,June,Jun 2004,70,East.North.Central
Illinois,2005,06,June,Jun 2005,75,East.North.Central
Illinois,2006,06,June,Jun 2006,71.4,East.North.Central
Illinois,2007,06,June,Jun 2007,72.7,East.North.Central
Illinois,2008,06,June,Jun 2008,73.2,East.North.Central
Illinois,2009,06,June,Jun 2009,72.7,East.North.Central
Illinois,2010,06,June,Jun 2010,74.9,East.North.Central
Illinois,2011,06,June,Jun 2011,72.9,East.North.Central
Illinois,2012,06,June,Jun 2012,72.6,East.North.Central
Illinois,2013,06,June,Jun 2013,71.5,East.North.Central
Illinois,2014,06,June,Jun 2014,73,East.North.Central
Illinois,2015,06,June,Jun 2015,71.7,East.North.Central
Illinois,2016,06,June,Jun 2016,74.8,East.North.Central
Illinois,2001,07,July,Jul 2001,75.9,East.North.Central
Illinois,2002,07,July,Jul 2002,78.2,East.North.Central
Illinois,2003,07,July,Jul 2003,74.8,East.North.Central
Illinois,2004,07,July,Jul 2004,72.8,East.North.Central
Illinois,2005,07,July,Jul 2005,76.3,East.North.Central
Illinois,2006,07,July,Jul 2006,77.1,East.North.Central
Illinois,2007,07,July,Jul 2007,73.3,East.North.Central
Illinois,2008,07,July,Jul 2008,74.5,East.North.Central
Illinois,2009,07,July,Jul 2009,70.3,East.North.Central
Illinois,2010,07,July,Jul 2010,77.6,East.North.Central
Illinois,2011,07,July,Jul 2011,79.9,East.North.Central
Illinois,2012,07,July,Jul 2012,81.8,East.North.Central
Illinois,2013,07,July,Jul 2013,73.1,East.North.Central
Illinois,2014,07,July,Jul 2014,70.3,East.North.Central
Illinois,2015,07,July,Jul 2015,74.3,East.North.Central
Illinois,2016,07,July,Jul 2016,75.7,East.North.Central
Illinois,2001,08,August,Aug 2001,74.6,East.North.Central
Illinois,2002,08,August,Aug 2002,75,East.North.Central
Illinois,2003,08,August,Aug 2003,75.3,East.North.Central
Illinois,2004,08,August,Aug 2004,68.6,East.North.Central
Illinois,2005,08,August,Aug 2005,75.6,East.North.Central
Illinois,2006,08,August,Aug 2006,74.7,East.North.Central
Illinois,2007,08,August,Aug 2007,78.2,East.North.Central
Illinois,2008,08,August,Aug 2008,71.9,East.North.Central
Illinois,2009,08,August,Aug 2009,70.9,East.North.Central
Illinois,2010,08,August,Aug 2010,76.8,East.North.Central
Illinois,2011,08,August,Aug 2011,74.8,East.North.Central
Illinois,2012,08,August,Aug 2012,73.6,East.North.Central
Illinois,2013,08,August,Aug 2013,72.8,East.North.Central
Illinois,2014,08,August,Aug 2014,73.8,East.North.Central
Illinois,2015,08,August,Aug 2015,71.9,East.North.Central
Illinois,2016,08,August,Aug 2016,75.7,East.North.Central
Illinois,2001,09,September,Sep 2001,64.5,East.North.Central
Illinois,2002,09,September,Sep 2002,69.3,East.North.Central
Illinois,2003,09,September,Sep 2003,64.1,East.North.Central
Illinois,2004,09,September,Sep 2004,67.7,East.North.Central
Illinois,2005,09,September,Sep 2005,70.7,East.North.Central
Illinois,2006,09,September,Sep 2006,63.7,East.North.Central
Illinois,2007,09,September,Sep 2007,69.8,East.North.Central
Illinois,2008,09,September,Sep 2008,67.1,East.North.Central
Illinois,2009,09,September,Sep 2009,65.9,East.North.Central
Illinois,2010,09,September,Sep 2010,67.2,East.North.Central
Illinois,2011,09,September,Sep 2011,63.6,East.North.Central
Illinois,2012,09,September,Sep 2012,64.9,East.North.Central
Illinois,2013,09,September,Sep 2013,68.6,East.North.Central
Illinois,2014,09,September,Sep 2014,64.7,East.North.Central
Illinois,2015,09,September,Sep 2015,70.4,East.North.Central
Illinois,2016,09,September,Sep 2016,70.8,East.North.Central
Illinois,2001,10,October,Oct 2001,53.9,East.North.Central
Illinois,2002,10,October,Oct 2002,52.1,East.North.Central
Illinois,2003,10,October,Oct 2003,54.5,East.North.Central
Illinois,2004,10,October,Oct 2004,55.4,East.North.Central
Illinois,2005,10,October,Oct 2005,55.7,East.North.Central
Illinois,2006,10,October,Oct 2006,51.3,East.North.Central
Illinois,2007,10,October,Oct 2007,59.9,East.North.Central
Illinois,2008,10,October,Oct 2008,54.2,East.North.Central
Illinois,2009,10,October,Oct 2009,50.1,East.North.Central
Illinois,2010,10,October,Oct 2010,56.5,East.North.Central
Illinois,2011,10,October,Oct 2011,55.2,East.North.Central
Illinois,2012,10,October,Oct 2012,52.5,East.North.Central
Illinois,2013,10,October,Oct 2013,54.5,East.North.Central
Illinois,2014,10,October,Oct 2014,54.3,East.North.Central
Illinois,2015,10,October,Oct 2015,56.1,East.North.Central
Illinois,2016,10,October,Oct 2016,59.9,East.North.Central
Illinois,2001,11,November,Nov 2001,49.9,East.North.Central
Illinois,2002,11,November,Nov 2002,39.6,East.North.Central
Illinois,2003,11,November,Nov 2003,44.8,East.North.Central
Illinois,2004,11,November,Nov 2004,45.6,East.North.Central
Illinois,2005,11,November,Nov 2005,44.5,East.North.Central
Illinois,2006,11,November,Nov 2006,44.4,East.North.Central
Illinois,2007,11,November,Nov 2007,42.2,East.North.Central
Illinois,2008,11,November,Nov 2008,41.1,East.North.Central
Illinois,2009,11,November,Nov 2009,47.2,East.North.Central
Illinois,2010,11,November,Nov 2010,43.7,East.North.Central
Illinois,2011,11,November,Nov 2011,45.8,East.North.Central
Illinois,2012,11,November,Nov 2012,41.2,East.North.Central
Illinois,2013,11,November,Nov 2013,38.8,East.North.Central
Illinois,2014,11,November,Nov 2014,34.6,East.North.Central
Illinois,2015,11,November,Nov 2015,46.6,East.North.Central
Illinois,2016,11,November,Nov 2016,48,East.North.Central
Illinois,2001,12,December,Dec 2001,35.8,East.North.Central
Illinois,2002,12,December,Dec 2002,32.2,East.North.Central
Illinois,2003,12,December,Dec 2003,33.8,East.North.Central
Illinois,2004,12,December,Dec 2004,31,East.North.Central
Illinois,2005,12,December,Dec 2005,26,East.North.Central
Illinois,2006,12,December,Dec 2006,35.3,East.North.Central
Illinois,2007,12,December,Dec 2007,30.2,East.North.Central
Illinois,2008,12,December,Dec 2008,26.8,East.North.Central
Illinois,2009,12,December,Dec 2009,29.1,East.North.Central
Illinois,2010,12,December,Dec 2010,24,East.North.Central
Illinois,2011,12,December,Dec 2011,35.9,East.North.Central
Illinois,2012,12,December,Dec 2012,36.8,East.North.Central
Illinois,2013,12,December,Dec 2013,26.2,East.North.Central
Illinois,2014,12,December,Dec 2014,33.9,East.North.Central
Illinois,2015,12,December,Dec 2015,41.1,East.North.Central
Illinois,2016,12,December,Dec 2016,28.9,East.North.Central
Indiana,2001,01,January,Jan 2001,26.9,East.North.Central
Indiana,2002,01,January,Jan 2002,34.1,East.North.Central
Indiana,2003,01,January,Jan 2003,21.7,East.North.Central
Indiana,2004,01,January,Jan 2004,24.5,East.North.Central
Indiana,2005,01,January,Jan 2005,29.9,East.North.Central
Indiana,2006,01,January,Jan 2006,39.1,East.North.Central
Indiana,2007,01,January,Jan 2007,32.2,East.North.Central
Indiana,2008,01,January,Jan 2008,27.7,East.North.Central
Indiana,2009,01,January,Jan 2009,21.4,East.North.Central
Indiana,2010,01,January,Jan 2010,23.9,East.North.Central
Indiana,2011,01,January,Jan 2011,23.7,East.North.Central
Indiana,2012,01,January,Jan 2012,32.4,East.North.Central
Indiana,2013,01,January,Jan 2013,29.9,East.North.Central
Indiana,2014,01,January,Jan 2014,19.4,East.North.Central
Indiana,2015,01,January,Jan 2015,25.3,East.North.Central
Indiana,2016,01,January,Jan 2016,27.5,East.North.Central
Indiana,2001,02,February,Feb 2001,33.5,East.North.Central
Indiana,2002,02,February,Feb 2002,35.2,East.North.Central
Indiana,2003,02,February,Feb 2003,25.7,East.North.Central
Indiana,2004,02,February,Feb 2004,29.9,East.North.Central
Indiana,2005,02,February,Feb 2005,34.8,East.North.Central
Indiana,2006,02,February,Feb 2006,31.7,East.North.Central
Indiana,2007,02,February,Feb 2007,20.2,East.North.Central
Indiana,2008,02,February,Feb 2008,28.2,East.North.Central
Indiana,2009,02,February,Feb 2009,32.2,East.North.Central
Indiana,2010,02,February,Feb 2010,25.7,East.North.Central
Indiana,2011,02,February,Feb 2011,31.2,East.North.Central
Indiana,2012,02,February,Feb 2012,35.4,East.North.Central
Indiana,2013,02,February,Feb 2013,30.2,East.North.Central
Indiana,2014,02,February,Feb 2014,22,East.North.Central
Indiana,2015,02,February,Feb 2015,19.3,East.North.Central
Indiana,2016,02,February,Feb 2016,33.9,East.North.Central
Indiana,2001,03,March,Mar 2001,37.2,East.North.Central
Indiana,2002,03,March,Mar 2002,38.3,East.North.Central
Indiana,2003,03,March,Mar 2003,42.1,East.North.Central
Indiana,2004,03,March,Mar 2004,44.3,East.North.Central
Indiana,2005,03,March,Mar 2005,37.3,East.North.Central
Indiana,2006,03,March,Mar 2006,40.7,East.North.Central
Indiana,2007,03,March,Mar 2007,47,East.North.Central
Indiana,2008,03,March,Mar 2008,38.6,East.North.Central
Indiana,2009,03,March,Mar 2009,44.2,East.North.Central
Indiana,2010,03,March,Mar 2010,43.6,East.North.Central
Indiana,2011,03,March,Mar 2011,41.7,East.North.Central
Indiana,2012,03,March,Mar 2012,55,East.North.Central
Indiana,2013,03,March,Mar 2013,34.8,East.North.Central
Indiana,2014,03,March,Mar 2014,34.1,East.North.Central
Indiana,2015,03,March,Mar 2015,37.2,East.North.Central
Indiana,2016,03,March,Mar 2016,47.3,East.North.Central
Indiana,2001,04,April,Apr 2001,56.5,East.North.Central
Indiana,2002,04,April,Apr 2002,53.5,East.North.Central
Indiana,2003,04,April,Apr 2003,53.2,East.North.Central
Indiana,2004,04,April,Apr 2004,53.3,East.North.Central
Indiana,2005,04,April,Apr 2005,54,East.North.Central
Indiana,2006,04,April,Apr 2006,55.7,East.North.Central
Indiana,2007,04,April,Apr 2007,49.4,East.North.Central
Indiana,2008,04,April,Apr 2008,52.3,East.North.Central
Indiana,2009,04,April,Apr 2009,51.5,East.North.Central
Indiana,2010,04,April,Apr 2010,57.3,East.North.Central
Indiana,2011,04,April,Apr 2011,53,East.North.Central
Indiana,2012,04,April,Apr 2012,52.9,East.North.Central
Indiana,2013,04,April,Apr 2013,50.8,East.North.Central
Indiana,2014,04,April,Apr 2014,52.4,East.North.Central
Indiana,2015,04,April,Apr 2015,52.9,East.North.Central
Indiana,2016,04,April,Apr 2016,52.1,East.North.Central
Indiana,2001,05,May,May 2001,64,East.North.Central
Indiana,2002,05,May,May 2002,58.4,East.North.Central
Indiana,2003,05,May,May 2003,60.5,East.North.Central
Indiana,2004,05,May,May 2004,65.9,East.North.Central
Indiana,2005,05,May,May 2005,59.2,East.North.Central
Indiana,2006,05,May,May 2006,60.1,East.North.Central
Indiana,2007,05,May,May 2007,66.3,East.North.Central
Indiana,2008,05,May,May 2008,58.1,East.North.Central
Indiana,2009,05,May,May 2009,62,East.North.Central
Indiana,2010,05,May,May 2010,64.3,East.North.Central
Indiana,2011,05,May,May 2011,62.1,East.North.Central
Indiana,2012,05,May,May 2012,67.7,East.North.Central
Indiana,2013,05,May,May 2013,64.4,East.North.Central
Indiana,2014,05,May,May 2014,62.9,East.North.Central
Indiana,2015,05,May,May 2015,65,East.North.Central
Indiana,2016,05,May,May 2016,60.6,East.North.Central
Indiana,2001,06,June,Jun 2001,69.1,East.North.Central
Indiana,2002,06,June,Jun 2002,72.9,East.North.Central
Indiana,2003,06,June,Jun 2003,67.1,East.North.Central
Indiana,2004,06,June,Jun 2004,69.5,East.North.Central
Indiana,2005,06,June,Jun 2005,73.5,East.North.Central
Indiana,2006,06,June,Jun 2006,69.8,East.North.Central
Indiana,2007,06,June,Jun 2007,72.1,East.North.Central
Indiana,2008,06,June,Jun 2008,72.2,East.North.Central
Indiana,2009,06,June,Jun 2009,71.6,East.North.Central
Indiana,2010,06,June,Jun 2010,74.1,East.North.Central
Indiana,2011,06,June,Jun 2011,72.2,East.North.Central
Indiana,2012,06,June,Jun 2012,71.6,East.North.Central
Indiana,2013,06,June,Jun 2013,70.8,East.North.Central
Indiana,2014,06,June,Jun 2014,72.6,East.North.Central
Indiana,2015,06,June,Jun 2015,71,East.North.Central
Indiana,2016,06,June,Jun 2016,72.9,East.North.Central
Indiana,2001,07,July,Jul 2001,73.7,East.North.Central
Indiana,2002,07,July,Jul 2002,77,East.North.Central
Indiana,2003,07,July,Jul 2003,73,East.North.Central
Indiana,2004,07,July,Jul 2004,72,East.North.Central
Indiana,2005,07,July,Jul 2005,75,East.North.Central
Indiana,2006,07,July,Jul 2006,75.4,East.North.Central
Indiana,2007,07,July,Jul 2007,71.9,East.North.Central
Indiana,2008,07,July,Jul 2008,73.3,East.North.Central
Indiana,2009,07,July,Jul 2009,69.2,East.North.Central
Indiana,2010,07,July,Jul 2010,76.4,East.North.Central
Indiana,2011,07,July,Jul 2011,78.8,East.North.Central
Indiana,2012,07,July,Jul 2012,80.2,East.North.Central
Indiana,2013,07,July,Jul 2013,72.3,East.North.Central
Indiana,2014,07,July,Jul 2014,69.1,East.North.Central
Indiana,2015,07,July,Jul 2015,72.9,East.North.Central
Indiana,2016,07,July,Jul 2016,74.7,East.North.Central
Indiana,2001,08,August,Aug 2001,73.9,East.North.Central
Indiana,2002,08,August,Aug 2002,74.8,East.North.Central
Indiana,2003,08,August,Aug 2003,73.8,East.North.Central
Indiana,2004,08,August,Aug 2004,68.6,East.North.Central
Indiana,2005,08,August,Aug 2005,74.9,East.North.Central
Indiana,2006,08,August,Aug 2006,73.6,East.North.Central
Indiana,2007,08,August,Aug 2007,76.9,East.North.Central
Indiana,2008,08,August,Aug 2008,71.2,East.North.Central
Indiana,2009,08,August,Aug 2009,70.7,East.North.Central
Indiana,2010,08,August,Aug 2010,75.7,East.North.Central
Indiana,2011,08,August,Aug 2011,73.1,East.North.Central
Indiana,2012,08,August,Aug 2012,71.9,East.North.Central
Indiana,2013,08,August,Aug 2013,71.5,East.North.Central
Indiana,2014,08,August,Aug 2014,72.4,East.North.Central
Indiana,2015,08,August,Aug 2015,70.6,East.North.Central
Indiana,2016,08,August,Aug 2016,75.7,East.North.Central
Indiana,2001,09,September,Sep 2001,63.6,East.North.Central
Indiana,2002,09,September,Sep 2002,69.2,East.North.Central
Indiana,2003,09,September,Sep 2003,63.4,East.North.Central
Indiana,2004,09,September,Sep 2004,67.1,East.North.Central
Indiana,2005,09,September,Sep 2005,69.2,East.North.Central
Indiana,2006,09,September,Sep 2006,62.5,East.North.Central
Indiana,2007,09,September,Sep 2007,69,East.North.Central
Indiana,2008,09,September,Sep 2008,67.6,East.North.Central
Indiana,2009,09,September,Sep 2009,65.5,East.North.Central
Indiana,2010,09,September,Sep 2010,67.2,East.North.Central
Indiana,2011,09,September,Sep 2011,63.6,East.North.Central
Indiana,2012,09,September,Sep 2012,64.2,East.North.Central
Indiana,2013,09,September,Sep 2013,66.9,East.North.Central
Indiana,2014,09,September,Sep 2014,64,East.North.Central
Indiana,2015,09,September,Sep 2015,68.8,East.North.Central
Indiana,2016,09,September,Sep 2016,69.9,East.North.Central
Indiana,2001,10,October,Oct 2001,53.7,East.North.Central
Indiana,2002,10,October,Oct 2002,52.4,East.North.Central
Indiana,2003,10,October,Oct 2003,52.9,East.North.Central
Indiana,2004,10,October,Oct 2004,54.8,East.North.Central
Indiana,2005,10,October,Oct 2005,55.2,East.North.Central
Indiana,2006,10,October,Oct 2006,51.1,East.North.Central
Indiana,2007,10,October,Oct 2007,60.2,East.North.Central
Indiana,2008,10,October,Oct 2008,53.7,East.North.Central
Indiana,2009,10,October,Oct 2009,50.5,East.North.Central
Indiana,2010,10,October,Oct 2010,56,East.North.Central
Indiana,2011,10,October,Oct 2011,53.9,East.North.Central
Indiana,2012,10,October,Oct 2012,52.1,East.North.Central
Indiana,2013,10,October,Oct 2013,54.3,East.North.Central
Indiana,2014,10,October,Oct 2014,53.8,East.North.Central
Indiana,2015,10,October,Oct 2015,55.6,East.North.Central
Indiana,2016,10,October,Oct 2016,59.5,East.North.Central
Indiana,2001,11,November,Nov 2001,49,East.North.Central
Indiana,2002,11,November,Nov 2002,39.9,East.North.Central
Indiana,2003,11,November,Nov 2003,46,East.North.Central
Indiana,2004,11,November,Nov 2004,45.9,East.North.Central
Indiana,2005,11,November,Nov 2005,44.6,East.North.Central
Indiana,2006,11,November,Nov 2006,44.1,East.North.Central
Indiana,2007,11,November,Nov 2007,41.9,East.North.Central
Indiana,2008,11,November,Nov 2008,40.5,East.North.Central
Indiana,2009,11,November,Nov 2009,46.3,East.North.Central
Indiana,2010,11,November,Nov 2010,42.8,East.North.Central
Indiana,2011,11,November,Nov 2011,46.9,East.North.Central
Indiana,2012,11,November,Nov 2012,40.1,East.North.Central
Indiana,2013,11,November,Nov 2013,39.2,East.North.Central
Indiana,2014,11,November,Nov 2014,35.6,East.North.Central
Indiana,2015,11,November,Nov 2015,46.6,East.North.Central
Indiana,2016,11,November,Nov 2016,47.1,East.North.Central
Indiana,2001,12,December,Dec 2001,36.9,East.North.Central
Indiana,2002,12,December,Dec 2002,31.7,East.North.Central
Indiana,2003,12,December,Dec 2003,33.5,East.North.Central
Indiana,2004,12,December,Dec 2004,30.8,East.North.Central
Indiana,2005,12,December,Dec 2005,26.7,East.North.Central
Indiana,2006,12,December,Dec 2006,37.3,East.North.Central
Indiana,2007,12,December,Dec 2007,32.6,East.North.Central
Indiana,2008,12,December,Dec 2008,29.1,East.North.Central
Indiana,2009,12,December,Dec 2009,30.4,East.North.Central
Indiana,2010,12,December,Dec 2010,24.3,East.North.Central
Indiana,2011,12,December,Dec 2011,36.6,East.North.Central
Indiana,2012,12,December,Dec 2012,38.2,East.North.Central
Indiana,2013,12,December,Dec 2013,29.4,East.North.Central
Indiana,2014,12,December,Dec 2014,34.6,East.North.Central
Indiana,2015,12,December,Dec 2015,42.5,East.North.Central
Indiana,2016,12,December,Dec 2016,29.8,East.North.Central
Iowa,2001,01,January,Jan 2001,20.8,East.North.Central
Iowa,2002,01,January,Jan 2002,28.6,East.North.Central
Iowa,2003,01,January,Jan 2003,19.1,East.North.Central
Iowa,2004,01,January,Jan 2004,17.7,East.North.Central
Iowa,2005,01,January,Jan 2005,18.9,East.North.Central
Iowa,2006,01,January,Jan 2006,32.4,East.North.Central
Iowa,2007,01,January,Jan 2007,21.6,East.North.Central
Iowa,2008,01,January,Jan 2008,16.6,East.North.Central
Iowa,2009,01,January,Jan 2009,13.2,East.North.Central
Iowa,2010,01,January,Jan 2010,13.6,East.North.Central
Iowa,2011,01,January,Jan 2011,14.9,East.North.Central
Iowa,2012,01,January,Jan 2012,26.5,East.North.Central
Iowa,2013,01,January,Jan 2013,22,East.North.Central
Iowa,2014,01,January,Jan 2014,14.2,East.North.Central
Iowa,2015,01,January,Jan 2015,21.6,East.North.Central
Iowa,2016,01,January,Jan 2016,19.6,East.North.Central
Iowa,2001,02,February,Feb 2001,18.1,East.North.Central
Iowa,2002,02,February,Feb 2002,29.8,East.North.Central
Iowa,2003,02,February,Feb 2003,20.4,East.North.Central
Iowa,2004,02,February,Feb 2004,22.7,East.North.Central
Iowa,2005,02,February,Feb 2005,31.2,East.North.Central
Iowa,2006,02,February,Feb 2006,25.1,East.North.Central
Iowa,2007,02,February,Feb 2007,15.5,East.North.Central
Iowa,2008,02,February,Feb 2008,17,East.North.Central
Iowa,2009,02,February,Feb 2009,26.7,East.North.Central
Iowa,2010,02,February,Feb 2010,17.3,East.North.Central
Iowa,2011,02,February,Feb 2011,22.6,East.North.Central
Iowa,2012,02,February,Feb 2012,29.6,East.North.Central
Iowa,2013,02,February,Feb 2013,24.2,East.North.Central
Iowa,2014,02,February,Feb 2014,13.2,East.North.Central
Iowa,2015,02,February,Feb 2015,14.5,East.North.Central
Iowa,2016,02,February,Feb 2016,28.6,East.North.Central
Iowa,2001,03,March,Mar 2001,30.2,East.North.Central
Iowa,2002,03,March,Mar 2002,31,East.North.Central
Iowa,2003,03,March,Mar 2003,35.1,East.North.Central
Iowa,2004,03,March,Mar 2004,40.8,East.North.Central
Iowa,2005,03,March,Mar 2005,36,East.North.Central
Iowa,2006,03,March,Mar 2006,36.5,East.North.Central
Iowa,2007,03,March,Mar 2007,41.8,East.North.Central
Iowa,2008,03,March,Mar 2008,32.6,East.North.Central
Iowa,2009,03,March,Mar 2009,37.1,East.North.Central
Iowa,2010,03,March,Mar 2010,38.4,East.North.Central
Iowa,2011,03,March,Mar 2011,35.1,East.North.Central
Iowa,2012,03,March,Mar 2012,51.6,East.North.Central
Iowa,2013,03,March,Mar 2013,29,East.North.Central
Iowa,2014,03,March,Mar 2014,29.7,East.North.Central
Iowa,2015,03,March,Mar 2015,37.3,East.North.Central
Iowa,2016,03,March,Mar 2016,42.4,East.North.Central
Iowa,2001,04,April,Apr 2001,52.7,East.North.Central
Iowa,2002,04,April,Apr 2002,48.9,East.North.Central
Iowa,2003,04,April,Apr 2003,50.4,East.North.Central
Iowa,2004,04,April,Apr 2004,51.1,East.North.Central
Iowa,2005,04,April,Apr 2005,53.4,East.North.Central
Iowa,2006,04,April,Apr 2006,53.8,East.North.Central
Iowa,2007,04,April,Apr 2007,46.7,East.North.Central
Iowa,2008,04,April,Apr 2008,46,East.North.Central
Iowa,2009,04,April,Apr 2009,47,East.North.Central
Iowa,2010,04,April,Apr 2010,55.2,East.North.Central
Iowa,2011,04,April,Apr 2011,47.6,East.North.Central
Iowa,2012,04,April,Apr 2012,52.4,East.North.Central
Iowa,2013,04,April,Apr 2013,43.8,East.North.Central
Iowa,2014,04,April,Apr 2014,47.5,East.North.Central
Iowa,2015,04,April,Apr 2015,51.1,East.North.Central
Iowa,2016,04,April,Apr 2016,50.2,East.North.Central
Iowa,2001,05,May,May 2001,60.9,East.North.Central
Iowa,2002,05,May,May 2002,56.8,East.North.Central
Iowa,2003,05,May,May 2003,57.9,East.North.Central
Iowa,2004,05,May,May 2004,60.7,East.North.Central
Iowa,2005,05,May,May 2005,57.8,East.North.Central
Iowa,2006,05,May,May 2006,60.6,East.North.Central
Iowa,2007,05,May,May 2007,64.7,East.North.Central
Iowa,2008,05,May,May 2008,57.4,East.North.Central
Iowa,2009,05,May,May 2009,59.8,East.North.Central
Iowa,2010,05,May,May 2010,59.9,East.North.Central
Iowa,2011,05,May,May 2011,59.1,East.North.Central
Iowa,2012,05,May,May 2012,65.1,East.North.Central
Iowa,2013,05,May,May 2013,59,East.North.Central
Iowa,2014,05,May,May 2014,60,East.North.Central
Iowa,2015,05,May,May 2015,60,East.North.Central
Iowa,2016,05,May,May 2016,59.5,East.North.Central
Iowa,2001,06,June,Jun 2001,68.3,East.North.Central
Iowa,2002,06,June,Jun 2002,72.4,East.North.Central
Iowa,2003,06,June,Jun 2003,67.3,East.North.Central
Iowa,2004,06,June,Jun 2004,67,East.North.Central
Iowa,2005,06,June,Jun 2005,72.6,East.North.Central
Iowa,2006,06,June,Jun 2006,70,East.North.Central
Iowa,2007,06,June,Jun 2007,70.4,East.North.Central
Iowa,2008,06,June,Jun 2008,69.3,East.North.Central
Iowa,2009,06,June,Jun 2009,68.9,East.North.Central
Iowa,2010,06,June,Jun 2010,70.8,East.North.Central
Iowa,2011,06,June,Jun 2011,69.6,East.North.Central
Iowa,2012,06,June,Jun 2012,71.4,East.North.Central
Iowa,2013,06,June,Jun 2013,68.9,East.North.Central
Iowa,2014,06,June,Jun 2014,70.2,East.North.Central
Iowa,2015,06,June,Jun 2015,69.4,East.North.Central
Iowa,2016,06,June,Jun 2016,73,East.North.Central
Iowa,2001,07,July,Jul 2001,75.1,East.North.Central
Iowa,2002,07,July,Jul 2002,76.5,East.North.Central
Iowa,2003,07,July,Jul 2003,73.1,East.North.Central
Iowa,2004,07,July,Jul 2004,70.5,East.North.Central
Iowa,2005,07,July,Jul 2005,74.7,East.North.Central
Iowa,2006,07,July,Jul 2006,75.9,East.North.Central
Iowa,2007,07,July,Jul 2007,73.7,East.North.Central
Iowa,2008,07,July,Jul 2008,73.1,East.North.Central
Iowa,2009,07,July,Jul 2009,68,East.North.Central
Iowa,2010,07,July,Jul 2010,74.6,East.North.Central
Iowa,2011,07,July,Jul 2011,78,East.North.Central
Iowa,2012,07,July,Jul 2012,79.6,East.North.Central
Iowa,2013,07,July,Jul 2013,72.3,East.North.Central
Iowa,2014,07,July,Jul 2014,68.8,East.North.Central
Iowa,2015,07,July,Jul 2015,72,East.North.Central
Iowa,2016,07,July,Jul 2016,72.8,East.North.Central
Iowa,2001,08,August,Aug 2001,72.5,East.North.Central
Iowa,2002,08,August,Aug 2002,70.9,East.North.Central
Iowa,2003,08,August,Aug 2003,74.1,East.North.Central
Iowa,2004,08,August,Aug 2004,66.3,East.North.Central
Iowa,2005,08,August,Aug 2005,71.5,East.North.Central
Iowa,2006,08,August,Aug 2006,72.1,East.North.Central
Iowa,2007,08,August,Aug 2007,74.2,East.North.Central
Iowa,2008,08,August,Aug 2008,69.9,East.North.Central
Iowa,2009,08,August,Aug 2009,68.3,East.North.Central
Iowa,2010,08,August,Aug 2010,74.4,East.North.Central
Iowa,2011,08,August,Aug 2011,72,East.North.Central
Iowa,2012,08,August,Aug 2012,71,East.North.Central
Iowa,2013,08,August,Aug 2013,71.9,East.North.Central
Iowa,2014,08,August,Aug 2014,71.2,East.North.Central
Iowa,2015,08,August,Aug 2015,68.9,East.North.Central
Iowa,2016,08,August,Aug 2016,72.1,East.North.Central
Iowa,2001,09,September,Sep 2001,61.3,East.North.Central
Iowa,2002,09,September,Sep 2002,65.3,East.North.Central
Iowa,2003,09,September,Sep 2003,61.1,East.North.Central
Iowa,2004,09,September,Sep 2004,66.4,East.North.Central
Iowa,2005,09,September,Sep 2005,67.6,East.North.Central
Iowa,2006,09,September,Sep 2006,60,East.North.Central
Iowa,2007,09,September,Sep 2007,64.7,East.North.Central
Iowa,2008,09,September,Sep 2008,63.5,East.North.Central
Iowa,2009,09,September,Sep 2009,63.3,East.North.Central
Iowa,2010,09,September,Sep 2010,63.1,East.North.Central
Iowa,2011,09,September,Sep 2011,60.2,East.North.Central
Iowa,2012,09,September,Sep 2012,62.1,East.North.Central
Iowa,2013,09,September,Sep 2013,67,East.North.Central
Iowa,2014,09,September,Sep 2014,62,East.North.Central
Iowa,2015,09,September,Sep 2015,68.4,East.North.Central
Iowa,2016,09,September,Sep 2016,67.3,East.North.Central
Iowa,2001,10,October,Oct 2001,50.2,East.North.Central
Iowa,2002,10,October,Oct 2002,46.2,East.North.Central
Iowa,2003,10,October,Oct 2003,52.4,East.North.Central
Iowa,2004,10,October,Oct 2004,51.9,East.North.Central
Iowa,2005,10,October,Oct 2005,52.6,East.North.Central
Iowa,2006,10,October,Oct 2006,47.9,East.North.Central
Iowa,2007,10,October,Oct 2007,55.9,East.North.Central
Iowa,2008,10,October,Oct 2008,50.7,East.North.Central
Iowa,2009,10,October,Oct 2009,44.9,East.North.Central
Iowa,2010,10,October,Oct 2010,53.9,East.North.Central
Iowa,2011,10,October,Oct 2011,53.4,East.North.Central
Iowa,2012,10,October,Oct 2012,48.8,East.North.Central
Iowa,2013,10,October,Oct 2013,50.5,East.North.Central
Iowa,2014,10,October,Oct 2014,51.2,East.North.Central
